filename,camera_id,latitude,longitude,solar_elevation,day_of_year,hour,heat_index
20130101_091628.jpg,10066,46.3833333,11.85,-0.987825449917881,1,7,26.6
20130101_114638.jpg,10066,46.3833333,11.85,4.403770344117207,1,16,27.0
20130101_125725.jpg,10066,46.3833333,11.85,17.196668099888633,1,13,28.4
20130101_154632.jpg,10066,46.3833333,11.85,5.040305187018283,1,15,26.6
20130102_092726.jpg,10066,46.3833333,11.85,7.205821238304351,2,8,24.8
20130102_121637.jpg,10066,46.3833333,11.85,18.355064482292047,2,10,28.4
20130102_122724.jpg,10066,46.3833333,11.85,20.608205029642587,2,11,28.4
20130102_124633.jpg,10066,46.3833333,11.85,20.24735318680136,2,12,28.4
20130102_132725.jpg,10066,46.3833333,11.85,4.535338060978552,2,16,27.0
20130103_114630.jpg,10066,46.3833333,11.85,4.672387890460037,3,16,32.0
20130103_131639.jpg,10066,46.3833333,11.85,20.697149089250857,3,11,28.4
20130103_145734.jpg,10066,46.3833333,11.85,5.309585682447255,3,15,32.0
20130103_151641.jpg,10066,46.3833333,11.85,17.43863391206789,3,13,32.0
20130104_075729.jpg,10066,46.3833333,11.85,7.260024762507794,4,8,35.6
20130104_111637.jpg,10066,46.3833333,11.85,13.832146211736218,4,9,35.6
20130104_152728.jpg,10066,46.3833333,11.85,12.398497755837642,4,14,37.4
20130105_092727.jpg,10066,46.3833333,11.85,7.297401425657178,5,8,35.6
20130105_112733.jpg,10066,46.3833333,11.85,18.575978037618714,5,10,35.6
20130105_122724.jpg,10066,46.3833333,11.85,20.89734539467973,5,11,35.6
20130105_142724.jpg,10066,46.3833333,11.85,17.70741958819579,5,13,35.6
20130106_085727.jpg,10066,46.3833333,11.85,13.955671039028738,6,9,33.8
20130106_105723.jpg,10066,46.3833333,11.85,21.00851761281775,6,11,35.6
20130106_134635.jpg,10066,46.3833333,11.85,17.851703124011685,6,13,39.2
20130106_135724.jpg,10066,46.3833333,11.85,12.696812115082516,6,14,39.2
20130107_082723.jpg,10066,46.3833333,11.85,-0.8816443412369923,7,7,30.2
20130107_095724.jpg,10066,46.3833333,11.85,18.760230747246364,7,10,32.0
20130107_101639.jpg,10066,46.3833333,11.85,7.392727514618454,7,8,30.2
20130107_122728.jpg,10066,46.3833333,11.85,21.127011420468925,7,11,33.8
20130107_141629.jpg,10066,46.3833333,11.85,20.86412885042837,7,12,35.6
20130108_114635.jpg,10066,46.3833333,11.85,21.252775352696816,8,11,35.6
20130108_115731.jpg,10066,46.3833333,11.85,21.00860969828904,8,12,35.6
20130108_141633.jpg,10066,46.3833333,11.85,21.00860969828904,8,12,35.6
20130108_145731.jpg,10066,46.3833333,11.85,6.076669923560303,8,15,37.4
20130108_152726.jpg,10066,46.3833333,11.85,13.018438654518896,8,14,37.4
20130109_115734.jpg,10066,46.3833333,11.85,21.1599732992272,9,12,39.2
20130109_122726.jpg,10066,46.3833333,11.85,21.385754193211994,9,11,37.4
20130109_125727.jpg,10066,46.3833333,11.85,13.187748860067218,9,14,37.4
20130110_084639.jpg,10066,46.3833333,11.85,21.18002764200432,10,13,33.0
20130110_111634.jpg,10066,46.3833333,11.85,14.288771441060373,10,9,30.2
20130110_124634.jpg,10066,46.3833333,11.85,21.318141926300008,10,12,33.8
20130110_131630.jpg,10066,46.3833333,11.85,21.525889975869795,10,11,33.8
20130111_065742.jpg,10066,46.3833333,11.85,-0.0946532807333007,11,7,24.8
20130111_115726.jpg,10066,46.3833333,11.85,21.483035382510725,11,12,26.6
20130111_134632.jpg,10066,46.3833333,11.85,18.66874644276556,11,13,28.4
20130111_151634.jpg,10066,46.3833333,11.85,18.66874644276556,11,13,28.4
20130112_085734.jpg,10066,46.3833333,11.85,19.34832971029751,12,10,21.2
20130112_091630.jpg,10066,46.3833333,11.85,-0.0381820013686634,12,7,19.4
20130112_112740.jpg,10066,46.3833333,11.85,19.34832971029751,12,10,21.2
20130112_134634.jpg,10066,46.3833333,11.85,18.850620982503628,12,13,23.0
20130112_145729.jpg,10066,46.3833333,11.85,6.780563614075732,12,15,21.2
20130113_124634.jpg,10066,46.3833333,11.85,21.832671275712705,13,12,26.6
20130113_132732.jpg,10066,46.3833333,11.85,21.832671275712705,13,12,26.6
20130113_134629.jpg,10066,46.3833333,11.85,19.038420870866634,13,13,24.8
20130113_154632.jpg,10066,46.3833333,11.85,6.968116617414126,13,15,23.0
20130114_074630.jpg,10066,46.3833333,11.85,0.0920304114265302,14,7,21.2
20130114_094639.jpg,10066,46.3833333,11.85,14.7355966458803,14,9,19.4
20130114_095726.jpg,10066,46.3833333,11.85,19.633720372085183,14,10,21.2
20130114_132728.jpg,10066,46.3833333,11.85,6.516657153522429,14,16,23.0
20130114_161636.jpg,10066,46.3833333,11.85,14.11485078639992,14,14,23.0
20130115_074629.jpg,10066,46.3833333,11.85,0.16593386066519,15,7,19.4
20130115_114637.jpg,10066,46.3833333,11.85,6.712116755643433,15,16,20.0
20130115_115725.jpg,10066,46.3833333,11.85,22.208223975852963,15,12,23.0
20130115_125723.jpg,10066,46.3833333,11.85,19.43140549694432,15,13,21.2
20130116_075727.jpg,10066,46.3833333,11.85,8.161364173419553,16,8,17.6
20130116_084630.jpg,10066,46.3833333,11.85,22.27378765634713,16,13,17.0
20130116_094634.jpg,10066,46.3833333,11.85,15.001123961861529,16,9,15.8
20130116_095723.jpg,10066,46.3833333,11.85,19.94719917101948,16,10,15.8
20130116_122722.jpg,10066,46.3833333,11.85,22.51353345234907,16,11,15.8
20130117_082724.jpg,10066,46.3833333,11.85,0.3318002131190241,17,7,14.0
20130117_084633.jpg,10066,46.3833333,11.85,22.4781905295516,17,13,18.0
20130117_085726.jpg,10066,46.3833333,11.85,15.144274382995908,17,9,14.0
20130117_104635.jpg,10066,46.3833333,11.85,20.11432634793788,17,10,15.8
20130118_074634.jpg,10066,46.3833333,11.85,0.4239640039896698,18,7,14.0
20130118_084630.jpg,10066,46.3833333,11.85,22.68867530715513,18,13,20.0
20130118_085726.jpg,10066,46.3833333,11.85,15.29428177518445,18,9,14.0
20130118_135726.jpg,10066,46.3833333,11.85,14.946593094818972,18,14,19.4
20130118_155725.jpg,10066,46.3833333,11.85,-0.0047932641981536,18,16,17.6
20130119_062731.jpg,10066,46.3833333,11.85,15.949106649902513,19,10,19.0
20130119_071637.jpg,10066,46.3833333,11.85,15.949106649902513,19,10,19.0
20130119_084636.jpg,10066,46.3833333,11.85,22.90515026636213,19,13,19.0
20130119_102732.jpg,10066,46.3833333,11.85,15.45109084347304,19,9,19.4
20130120_074633.jpg,10066,46.3833333,11.85,8.68003068706413,20,8,28.4
20130120_094628.jpg,10066,46.3833333,11.85,15.614643105099455,20,9,30.2
20130120_145730.jpg,10066,46.3833333,11.85,8.397945314907103,20,15,30.2
20130120_154635.jpg,10066,46.3833333,11.85,8.397945314907103,20,15,30.2
20130121_062725.jpg,10066,46.3833333,11.85,16.286933288828745,21,10,28.0
20130121_104633.jpg,10066,46.3833333,11.85,20.85054489392632,21,10,28.4
20130121_112729.jpg,10066,46.3833333,11.85,20.85054489392632,21,10,28.4
20130121_151637.jpg,10066,46.3833333,11.85,20.7423173700933,21,13,32.0
20130121_154628.jpg,10066,46.3833333,11.85,8.617598525750113,21,15,30.2
20130122_121632.jpg,10066,46.3833333,11.85,21.05117010377998,22,10,21.2
20130122_124640.jpg,10066,46.3833333,11.85,23.71671855114695,22,12,21.2
20130122_132727.jpg,10066,46.3833333,11.85,8.190053733688405,22,16,22.0
20130123_065734.jpg,10066,46.3833333,11.85,0.9809338336601784,23,7,15.8
20130123_082727.jpg,10066,46.3833333,11.85,0.9809338336601784,23,7,15.8
20130123_085731.jpg,10066,46.3833333,11.85,16.14513061858028,23,9,19.4
20130123_112728.jpg,10066,46.3833333,11.85,21.25827272854553,23,10,19.4
20130123_145729.jpg,10066,46.3833333,11.85,9.067362768942203,23,15,21.2
20130124_082730.jpg,10066,46.3833333,11.85,1.1120956708628809,24,7,23.0
20130124_091640.jpg,10066,46.3833333,11.85,1.1120956708628809,24,7,23.0
20130124_161634.jpg,10066,46.3833333,11.85,16.328215948538823,24,14,26.6
20130125_072729.jpg,10066,46.3833333,11.85,17.041437039102373,25,10,18.0
20130125_075724.jpg,10066,46.3833333,11.85,9.476838620320894,25,8,17.6
20130125_112729.jpg,10066,46.3833333,11.85,21.691591480479445,25,10,19.4
20130125_115727.jpg,10066,46.3833333,11.85,24.450092786821138,25,12,23.0
20130125_145730.jpg,10066,46.3833333,11.85,9.530355224888115,25,15,23.0
20130126_072731.jpg,10066,46.3833333,11.85,17.246074721267192,26,10,19.0
20130126_082734.jpg,10066,46.3833333,11.85,1.3945476129311931,26,7,17.6
20130126_084639.jpg,10066,46.3833333,11.85,24.58024664868414,26,13,24.0
20130126_105728.jpg,10066,46.3833333,11.85,24.685922163016592,26,11,21.2
20130126_154630.jpg,10066,46.3833333,11.85,9.766547853303427,26,15,24.8
20130127_115731.jpg,10066,46.3833333,11.85,24.966044009483635,27,12,28.4
20130127_131637.jpg,10066,46.3833333,11.85,24.936764016017925,27,11,28.4
20130127_134631.jpg,10066,46.3833333,11.85,22.23407135679369,27,13,30.2
20130127_155734.jpg,10066,46.3833333,11.85,1.7234935656168306,27,16,26.6
20130128_075725.jpg,10066,46.3833333,11.85,10.031419551774231,28,8,23.0
20130128_102734.jpg,10066,46.3833333,11.85,17.157862018262446,28,9,23.0
20130128_121639.jpg,10066,46.3833333,11.85,22.38810192524856,28,10,23.0
20130128_151633.jpg,10066,46.3833333,11.85,22.498708276248927,28,13,24.8
20130129_101640.jpg,10066,46.3833333,11.85,25.37837742106534,29,13,31.0
20130129_151635.jpg,10066,46.3833333,11.85,22.76764508521949,29,13,30.2
20130130_071633.jpg,10066,46.3833333,11.85,18.126297462158288,30,10,37.0
20130130_102728.jpg,10066,46.3833333,11.85,25.654392785910485,30,13,40.0
20130130_121637.jpg,10066,46.3833333,11.85,25.654392785910485,30,13,40.0
20130131_062732.jpg,10066,46.3833333,11.85,18.361334779564213,31,10,28.0
20130131_104636.jpg,10066,46.3833333,11.85,10.32839778063278,31,16,34.0
20130201_084629.jpg,10066,46.3833333,11.85,26.22079410125282,32,13,36.0
20130201_104629.jpg,10066,46.3833333,11.85,10.57971352970433,32,16,32.0
20130201_115726.jpg,10066,46.3833333,11.85,10.57971352970433,32,16,32.0
20130202_064634.jpg,10066,46.3833333,11.85,18.84866488703977,33,10,28.0
20130202_075730.jpg,10066,46.3833333,11.85,26.510955393532534,33,13,23.0
20130202_094632.jpg,10066,46.3833333,11.85,26.510955393532534,33,13,23.0
20130202_101630.jpg,10066,46.3833333,11.85,26.510955393532534,33,13,23.0
20130202_121633.jpg,10066,46.3833333,11.85,26.510955393532534,33,13,23.0
20130203_062733.jpg,10066,46.3833333,11.85,19.10082297883993,34,10,14.0
20130203_075727.jpg,10066,46.3833333,11.85,26.805618894826,34,13,18.0
